N,P,K,temperature,humidity,Soil Moisture,rainfall,label,Term
91,21,26,26.33377983,57.36469955,1600,191.6549412,coffee,Short-term
107,21,26,26.45288458,55.32222678,1600,144.6861336,coffee,Short-term
83,38,35,25.70822684,52.88667115,1600,136.7325092,coffee,Short-term
108,24,31,24.12832546,56.18107663,1600,147.2757818,coffee,Short-term
116,28,34,23.44372334,60.39523266,1600,122.2103248,coffee,Short-term
116,23,25,23.4123707,52.26994674,1600,139.3670753,coffee,Short-term
109,31,27,23.05951896,50.40609436,1600,164.4971875,coffee,Short-term
89,25,34,23.07895447,63.65861483,1600,129.8765443,coffee,Short-term
118,18,32,27.6496114,51.11044023,1600,122.8392822,coffee,Short-term
111,32,34,25.46743689,69.35161206,1600,171.3764462,coffee,Short-term
84,36,28,26.7350622,55.55164819,1600,140.6305213,coffee,Short-term
85,33,25,26.20811417,52.50987966,1600,189.0944824,coffee,Short-term
99,15,27,27.0424167,57.27927475,1600,165.6872119,coffee,Short-term
81,30,31,24.65090184,51.93952357,1600,135.1386537,coffee,Short-term
95,39,29,27.35152643,55.99375012,1600,148.9812525,coffee,Short-term
81,34,30,25.17787724,62.26244581,1600,135.0119649,coffee,Short-term
80,15,28,23.11438731,68.00096043,1600,161.8944624,coffee,Short-term
104,20,26,27.22783677,52.95261751,1600,175.7260273,coffee,Short-term
109,29,28,23.26316991,60.5160021,1600,194.1755471,coffee,Short-term
100,32,26,25.234661,57.53161469,1600,124.2261737,coffee,Short-term
100,24,28,25.59535262,57.72920846,1600,195.7733251,coffee,Short-term
83,21,28,25.5674832,60.49244602,1600,190.2257843,coffee,Short-term
120,23,28,25.67324193,51.29043632,1600,196.2736367,coffee,Short-term
104,26,30,24.40726724,62.65692638,1600,148.6977358,coffee,Short-term
108,33,31,23.69287069,66.76090123,1600,144.6576424,coffee,Short-term
91,25,26,24.53460016,66.99765375,1600,180.5059257,coffee,Short-term
86,26,27,27.13140403,52.89368299,1600,192.4280381,coffee,Short-term
98,18,27,27.56088634,68.49299897,1600,167.4358075,coffee,Short-term
111,27,31,23.59302313,55.27564977,1600,191.3980675,coffee,Short-term
84,39,35,23.17714381,52.13864034,1600,117.3113562,coffee,Short-term
98,27,27,24.71384065,51.29142534,1600,197.6439711,coffee,Short-term
118,21,34,24.38534644,64.72543073,1600,119.6324109,coffee,Short-term
103,27,31,27.15998538,51.59100753,1600,126.1752206,coffee,Short-term
82,24,33,26.53543168,67.09608099,1600,120.6494434,coffee,Short-term
86,31,35,27.01207284,60.76645256,1600,191.4508931,coffee,Short-term
88,35,35,27.55906475,58.45742907,1600,117.9389993,coffee,Short-term
84,27,29,23.32293161,53.00366334,1600,168.2644287,coffee,Short-term
120,40,33,24.23850608,54.30329632,1600,115.1564012,coffee,Short-term
106,40,30,23.42611644,64.10651528,1600,122.6847408,coffee,Short-term
113,21,33,26.02241444,55.83288958,1600,176.9020924,coffee,Short-term
117,34,25,24.83846178,56.7685316,1600,124.4135035,coffee,Short-term
80,30,25,26.24092174,65.64381357,1600,148.3771202,coffee,Short-term
88,21,27,24.43011925,66.02411187,1600,181.6368274,coffee,Short-term
113,33,34,26.00373964,62.1445102,1600,153.477776,coffee,Short-term
87,23,28,26.22367404,62.26594559,1600,193.7461968,coffee,Short-term
113,15,29,27.09617155,63.55324262,1600,190.2440566,coffee,Short-term
98,29,30,25.64004392,61.03273481,1600,199.4735636,coffee,Short-term
97,29,27,27.74576987,54.36976075,1600,139.8619431,coffee,Short-term
85,35,32,26.24928198,54.28617819,1600,133.1120232,coffee,Short-term
82,29,35,26.67377159,52.24226285,1600,156.1543898,coffee,Short-term
103,33,25,27.10210397,55.7497332,1600,139.5013171,coffee,Short-term
112,17,28,27.62975458,61.26002598,1600,196.6492664,coffee,Short-term
99,19,33,27.5364547,55.51673151,1600,130.6377143,coffee,Short-term
120,20,34,23.56960509,50.56339727,1600,130.3797119,coffee,Short-term
114,27,28,24.99451759,57.93250202,1600,192.8736822,coffee,Short-term
100,40,35,27.56441788,54.41094079,1600,177.816092,coffee,Short-term
108,35,25,23.98143338,61.10935084,1600,161.5279095,coffee,Short-term
115,31,30,24.22984659,67.37768353,1600,122.4073418,coffee,Short-term
87,28,30,25.60153969,68.66257977,1600,168.8383605,coffee,Short-term
82,24,26,24.31274458,53.57285558,1600,184.4103931,coffee,Short-term
94,26,27,26.36629861,52.25738495,1600,177.3176161,coffee,Short-term
87,28,35,26.5602777,57.1621814,1600,152.0616227,coffee,Short-term
118,40,35,26.35034208,58.50650238,1600,121.5586297,coffee,Short-term
87,38,29,25.20406808,57.88370456,1600,156.1457255,coffee,Short-term
92,40,30,23.35723208,55.18792166,1600,171.6976946,coffee,Short-term
97,22,26,23.60567546,59.68849145,1600,185.1568059,coffee,Short-term
99,40,32,24.18471151,69.94807345,1600,163.2708732,coffee,Short-term
89,28,33,26.44414097,53.83876189,1600,175.3723314,coffee,Short-term
112,39,29,26.12492233,63.37479229,1600,147.8035305,coffee,Short-term
111,28,26,27.77363343,64.47858698,1600,192.7121236,coffee,Short-term
114,20,26,25.55656667,62.67087838,1600,193.5866233,coffee,Short-term
117,26,30,27.92374437,67.96910852,1600,115.2325531,coffee,Short-term
111,29,31,26.05968403,52.31098539,1600,161.3432535,coffee,Short-term
119,30,28,26.35770906,64.57578034,1600,163.6269496,coffee,Short-term
116,40,33,24.91370487,54.15319242,1600,129.5481144,coffee,Short-term
95,37,35,27.31317116,68.4233391,1600,192.4288139,coffee,Short-term
86,40,33,26.1387869,52.26311691,1600,136.3027766,coffee,Short-term
117,37,32,23.1069385,67.06230539,1600,162.5769606,coffee,Short-term
105,18,35,23.52648086,68.44030686,1600,171.8839938,coffee,Short-term
109,23,25,25.11711046,68.48030408,1600,194.8773479,coffee,Short-term
80,18,31,24.02952505,58.84880599,1600,134.6803969,coffee,Short-term
101,31,26,26.70897548,69.71184111,1600,158.8608887,coffee,Short-term
103,33,33,26.71717393,50.50148528,1600,126.8073984,coffee,Short-term
93,26,27,24.59245684,56.46829641,1600,137.7044047,coffee,Short-term
104,35,28,27.51006055,50.66687215,1600,143.9955548,coffee,Short-term
116,36,25,27.57847581,58.52534263,1600,156.6810374,coffee,Short-term
107,38,29,26.65069302,57.56695719,1600,145.105065,coffee,Short-term
101,33,33,26.97251562,62.0183627,1600,142.8610793,coffee,Short-term
107,31,31,23.17124551,52.97841162,1600,153.1201644,coffee,Short-term
99,16,30,23.52652084,65.44340921,1600,186.1728203,coffee,Short-term
103,40,30,27.30901814,55.196224,1600,141.4831644,coffee,Short-term
118,31,34,27.54823036,62.88179198,1600,181.4170812,coffee,Short-term
106,21,35,25.627355,57.04151119,1600,188.5506536,coffee,Short-term
116,38,34,23.29250318,50.04557009,1600,183.468585,coffee,Short-term
97,35,26,24.91461008,53.74144743,1600,166.2549307,coffee,Short-term
107,34,32,26.77463708,66.4132686,1600,177.7745075,coffee,Short-term
99,15,27,27.41711238,56.63636248,1600,127.92461,coffee,Short-term
118,33,30,24.13179691,67.22512329,1600,173.3228386,coffee,Short-term
117,32,34,26.2724184,52.12739421,1600,127.1752928,coffee,Short-term
104,18,30,23.60301571,60.39647474,1600,140.9370415,coffee,Short-term

